TotalPurchase,CustomerAge,CustomerBday,FirstOrderMonths,FirstOrderDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
294.3850,29,1992-10-24,132,2017-11-16,S,25001-50000,F,0,Partial College,Clerical,0,1
1878.3600,32,1989-08-12,132,2017-11-16,S,25001-50000,M,0,Graduate Degree,Skilled Manual,1,0
733.3582,42,1979-07-23,132,2017-11-16,S,50001-75000,F,4,"Bachelors ",Skilled Manual,0,2
2062.4292,29,1993-01-08,132,2017-11-15,M,50001-75000,F,0,Partial College,Skilled Manual,0,2
2352.4700,43,1978-11-23,132,2017-11-15,M,greater than 100000,F,3,"Bachelors ",Management,1,4
4649.0400,50,1972-02-19,132,2017-11-15,M,greater than 100000,M,3,"Bachelors ",Management,1,3
175.7150,66,1956-03-25,132,2017-11-14,M,75001-100000,M,5,"Bachelors ",Management,1,2
1636.5850,32,1989-09-10,132,2017-11-14,S,25001-50000,F,0,Graduate Degree,Skilled Manual,1,0
101.3800,66,1956-03-13,132,2017-11-14,M,greater than 100000,M,2,"Bachelors ",Management,1,4
2442.3300,29,1993-03-26,132,2017-11-14,S,25001-50000,F,4,Partial College,Clerical,1,1
2299.9904,31,1990-11-03,132,2017-11-14,S,25001-50000,F,0,Partial College,Clerical,0,1
275.7650,34,1988-03-06,132,2017-11-13,S,0-25000,M,0,Partial High School,Manual,0,2
2415.7618,38,1983-04-26,132,2017-11-13,S,greater than 100000,F,1,Graduate Degree,Management,0,2
2299.9900,69,1952-06-08,132,2017-11-13,S,greater than 100000,M,2,Graduate Degree,Management,1,4
2451.4275,37,1984-07-15,132,2017-11-13,S,75001-100000,M,1,Graduate Degree,Management,0,0
1412.0750,48,1973-05-11,132,2017-11-12,S,0-25000,F,1,"Bachelors ",Manual,1,0
337.5000,33,1988-04-21,132,2017-11-12,M,greater than 100000,F,4,High School,Management,1,4
519.9800,53,1968-07-18,132,2017-11-12,M,0-25000,F,2,High School,Manual,0,2
2181.5650,31,1990-09-10,132,2017-11-12,S,25001-50000,M,0,Partial College,Clerical,0,1
2408.3575,33,1988-08-20,132,2017-11-12,S,75001-100000,F,0,High School,Management,1,2
564.9875,40,1981-04-17,132,2017-11-12,S,0-25000,M,1,High School,Manual,0,1
2394.5704,39,1982-10-05,132,2017-11-11,S,75001-100000,F,0,"Bachelors ",Management,1,2
2244.7000,48,1973-11-28,132,2017-11-11,M,greater than 100000,M,1,Partial College,Professional,0,3
261.7850,33,1988-07-16,132,2017-11-11,S,75001-100000,F,0,"Bachelors ",Professional,0,3
4805.7375,43,1978-05-16,132,2017-11-11,M,25001-50000,F,1,"Bachelors ",Skilled Manual,1,0
518.9775,27,1994-09-06,132,2017-11-11,S,0-25000,M,1,High School,Manual,0,0
2181.5650,26,1995-09-11,132,2017-11-11,M,0-25000,M,0,Partial College,Manual,1,1
918.0000,48,1973-08-27,132,2017-11-11,M,0-25000,M,2,Partial College,Manual,1,1
1257.7764,31,1990-07-08,132,2017-11-11,S,25001-50000,F,0,High School,Skilled Manual,0,2
1616.0950,27,1994-08-20,132,2017-11-11,M,0-25000,F,0,"Bachelors ",Clerical,0,0
2280.9818,31,1990-08-17,132,2017-11-11,S,25001-50000,F,0,Partial College,Clerical,0,1
782.9900,31,1990-07-27,132,2017-11-11,M,75001-100000,M,0,"Bachelors ",Professional,1,2
4667.0400,48,1973-07-20,132,2017-11-10,M,greater than 100000,F,1,Partial College,Professional,0,4
285.8736,44,1978-02-02,132,2017-11-10,M,0-25000,M,1,Graduate Degree,Manual,1,0
1632.5850,29,1992-10-12,132,2017-11-10,S,0-25000,M,0,High School,Manual,0,2
2321.9904,61,1960-06-10,132,2017-11-10,M,greater than 100000,M,3,Graduate Degree,Management,0,4
2434.3575,31,1991-03-14,132,2017-11-10,M,75001-100000,M,0,"Bachelors ",Professional,0,2
368.9536,59,1962-11-19,132,2017-11-10,S,50001-75000,F,2,"Bachelors ",Management,0,1
1085.5000,34,1987-07-05,132,2017-11-10,S,25001-50000,F,0,High School,Manual,0,1
2443.3500,35,1987-01-15,132,2017-11-09,M,greater than 100000,M,0,High School,Management,1,4
1576.9900,72,1949-10-12,132,2017-11-09,M,50001-75000,F,4,Graduate Degree,Management,1,2
5839.5304,50,1971-08-13,132,2017-11-09,S,greater than 100000,F,3,High School,Professional,1,4
776.5175,42,1979-05-27,132,2017-11-09,S,25001-50000,F,2,Partial College,Clerical,1,2
4765.0804,49,1973-02-24,132,2017-11-08,S,greater than 100000,M,0,Graduate Degree,Management,1,0
2474.2775,49,1972-07-06,132,2017-11-08,M,50001-75000,M,2,High School,Professional,1,2
734.4004,55,1966-06-01,132,2017-11-08,M,50001-75000,M,2,High School,Professional,0,2
2332.9818,45,1977-03-10,132,2017-11-08,M,50001-75000,M,1,Partial College,Skilled Manual,1,1
1552.5950,27,1995-02-10,132,2017-11-08,M,0-25000,M,0,Partial College,Manual,1,1
2280.6900,50,1971-04-28,132,2017-11-08,M,greater than 100000,M,2,High School,Professional,1,2
174.0450,34,1987-08-14,132,2017-11-08,M,75001-100000,M,0,High School,Management,1,3
1512.0000,59,1962-05-21,132,2017-11-07,M,75001-100000,M,3,Partial High School,Professional,1,0
1000.4350,65,1956-06-19,132,2017-11-07,M,50001-75000,F,5,"Bachelors ",Management,1,2
504.9975,27,1994-11-17,132,2017-11-07,S,0-25000,F,0,"Bachelors ",Clerical,0,0
2349.0804,39,1983-02-11,132,2017-11-07,S,75001-100000,M,4,"Bachelors ",Management,1,1
1294.5550,34,1987-06-05,132,2017-11-07,S,75001-100000,F,0,"Bachelors ",Management,0,1
1526.9800,46,1976-01-20,132,2017-11-06,M,greater than 100000,F,1,"Bachelors ",Management,1,1
4684.0575,44,1977-09-21,132,2017-11-06,M,25001-50000,F,1,"Bachelors ",Skilled Manual,1,0
1066.5000,33,1988-12-26,132,2017-11-06,S,greater than 100000,F,0,Partial College,Management,1,3
0.0000,49,1973-01-01,132,2017-11-06,S,greater than 100000,F,0,Graduate Degree,Management,0,3
559.6825,39,1983-01-19,132,2017-11-06,M,25001-50000,F,0,"Bachelors ",Clerical,1,0
4723.0418,49,1972-05-18,132,2017-11-06,S,75001-100000,F,2,High School,Professional,0,2
539.9900,28,1993-08-16,132,2017-11-06,S,0-25000,F,0,"Bachelors ",Clerical,0,0
550.9475,34,1988-02-03,132,2017-11-06,S,0-25000,F,0,Partial High School,Manual,1,2
2181.5650,38,1983-07-02,132,2017-11-06,S,25001-50000,F,1,"Bachelors ",Clerical,0,0
3049.3300,33,1988-09-13,132,2017-11-05,M,25001-50000,F,1,"Bachelors ",Skilled Manual,1,1
138.4250,40,1981-07-02,132,2017-11-05,S,50001-75000,F,0,Graduate Degree,Skilled Manual,1,0
2342.9725,34,1987-11-07,132,2017-11-05,S,50001-75000,M,0,Partial College,Skilled Manual,0,2
337.5000,35,1987-03-06,132,2017-11-05,S,75001-100000,M,0,High School,Management,1,3
1132.1800,35,1987-01-07,132,2017-11-05,S,greater than 100000,F,0,Partial High School,Professional,0,4
67.1025,43,1978-06-07,132,2017-11-05,M,25001-50000,F,1,"Bachelors ",Skilled Manual,1,0
2292.7000,67,1954-08-14,133,2017-11-04,M,75001-100000,F,5,"Bachelors ",Management,1,2
1676.0000,37,1984-09-07,133,2017-11-03,S,25001-50000,M,0,"Bachelors ",Clerical,0,0
2447.3475,38,1983-10-05,133,2017-11-03,S,25001-50000,M,1,"Bachelors ",Clerical,1,0
1089.4718,54,1967-10-27,133,2017-11-03,M,50001-75000,F,2,High School,Professional,0,2
499.9800,27,1994-04-07,133,2017-11-03,S,0-25000,F,1,High School,Manual,0,0
707.3604,57,1965-02-03,133,2017-11-03,S,50001-75000,F,2,Partial College,Professional,0,2
145.0450,33,1988-10-22,133,2017-11-03,M,75001-100000,F,0,"Bachelors ",Professional,1,3
539.9925,26,1995-12-25,133,2017-11-02,S,0-25000,M,0,"Bachelors ",Clerical,0,0
505.0000,26,1995-08-20,133,2017-11-02,S,0-25000,M,0,"Bachelors ",Clerical,0,0
1300.0792,28,1993-06-26,133,2017-11-02,M,50001-75000,M,0,Partial College,Skilled Manual,1,2
6303.0318,50,1971-12-17,133,2017-11-02,M,greater than 100000,F,3,High School,Professional,1,4
1558.9800,58,1964-03-19,133,2017-11-01,M,75001-100000,M,3,Partial College,Management,1,4
2591.4750,53,1968-04-03,133,2017-11-01,M,greater than 100000,M,4,Partial College,Professional,1,2
2240.0000,46,1975-10-14,133,2017-11-01,M,greater than 100000,M,1,Partial College,Professional,1,4
551.6775,26,1995-05-20,133,2017-11-01,M,0-25000,M,0,Partial College,Manual,0,1
1903.3600,29,1992-10-04,133,2017-11-01,M,0-25000,M,0,"Bachelors ",Clerical,0,0
2357.9700,66,1956-03-15,133,2017-11-01,S,greater than 100000,F,2,Graduate Degree,Management,1,2
1568.9700,54,1967-11-11,133,2017-10-31,M,50001-75000,F,4,Partial College,Professional,1,2
200.9550,30,1991-09-11,133,2017-10-31,M,25001-50000,F,0,High School,Skilled Manual,1,2
1881.3800,41,1980-06-13,133,2017-10-31,S,0-25000,F,2,High School,Manual,1,1
759.9775,48,1973-08-17,133,2017-10-31,S,25001-50000,F,1,"Bachelors ",Clerical,1,0
351.4800,67,1955-04-03,133,2017-10-31,M,25001-50000,M,2,"Bachelors ",Management,0,2
148.3600,45,1976-07-18,133,2017-10-30,S,75001-100000,F,4,High School,Professional,1,1
1085.5000,64,1958-03-11,133,2017-10-30,M,25001-50000,M,2,"Bachelors ",Management,0,2
2071.4192,61,1961-04-03,133,2017-10-30,S,25001-50000,M,5,High School,Professional,0,3
1700.9875,32,1989-08-23,133,2017-10-30,M,25001-50000,M,0,Partial College,Skilled Manual,0,1
2432.8400,43,1979-02-07,133,2017-10-30,S,50001-75000,F,0,"Bachelors ",Professional,1,1
1309.5350,62,1959-07-28,133,2017-10-30,S,50001-75000,M,5,High School,Professional,1,2
2049.0964,36,1985-04-09,133,2017-10-30,S,25001-50000,M,0,"Bachelors ",Clerical,1,0
2264.6700,39,1982-05-02,133,2017-10-30,M,25001-50000,F,0,"Bachelors ",Clerical,1,0
794.9900,42,1979-09-20,133,2017-10-30,S,0-25000,F,2,High School,Manual,1,2
2443.3500,51,1970-11-21,133,2017-10-30,S,75001-100000,F,2,High School,Skilled Manual,1,2
2259.9975,52,1969-06-28,133,2017-10-30,M,50001-75000,F,3,High School,Professional,1,0
4684.0504,36,1986-03-20,133,2017-10-30,M,greater than 100000,F,0,Partial High School,Professional,1,4
3624.8304,41,1980-08-16,133,2017-10-29,M,50001-75000,F,3,"Bachelors ",Professional,1,2
2447.3475,41,1980-12-04,133,2017-10-29,S,50001-75000,M,0,"Bachelors ",Professional,1,1
1537.0000,49,1972-05-09,133,2017-10-29,M,greater than 100000,F,2,Partial College,Professional,1,2
387.3550,39,1983-03-26,133,2017-10-29,S,50001-75000,F,0,"Bachelors ",Professional,0,1
1120.4900,53,1968-05-21,133,2017-10-29,S,25001-50000,F,2,"Bachelors ",Management,0,1
4639.0504,36,1985-04-09,133,2017-10-29,S,75001-100000,F,4,Graduate Degree,Management,1,1
1603.8900,63,1958-06-25,133,2017-10-28,S,25001-50000,F,1,"Bachelors ",Clerical,1,0
1120.4900,63,1958-07-12,133,2017-10-28,M,25001-50000,M,2,"Bachelors ",Management,1,2
1342.0850,36,1985-12-06,133,2017-10-28,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
1626.5950,40,1981-06-10,133,2017-10-28,M,25001-50000,M,1,"Bachelors ",Skilled Manual,1,2
195.9650,31,1991-01-13,133,2017-10-28,S,25001-50000,F,0,Partial College,Skilled Manual,0,1
2434.3575,51,1970-04-22,133,2017-10-28,S,75001-100000,M,2,High School,Skilled Manual,1,2
1700.9925,46,1976-02-26,133,2017-10-27,M,50001-75000,F,1,Partial College,Skilled Manual,1,1
2443.3500,57,1965-02-26,133,2017-10-27,S,25001-50000,M,4,Partial College,Professional,0,2
2181.5650,39,1982-09-16,133,2017-10-27,S,50001-75000,M,0,Partial College,Skilled Manual,0,1
4680.0618,50,1972-02-27,133,2017-10-26,S,75001-100000,M,2,High School,Professional,0,2
1334.5350,56,1965-06-10,133,2017-10-26,M,75001-100000,F,4,High School,Management,1,3
789.4675,42,1980-01-09,133,2017-10-26,S,0-25000,M,4,Partial High School,Manual,1,2
2049.0964,37,1985-01-07,133,2017-10-26,S,25001-50000,M,0,Graduate Degree,Clerical,1,0
2344.9775,46,1975-09-03,133,2017-10-26,S,75001-100000,F,3,Partial College,Professional,1,4
337.5000,66,1955-10-09,133,2017-10-26,M,25001-50000,M,2,"Bachelors ",Management,1,2
539.9925,55,1966-05-10,133,2017-10-26,M,25001-50000,F,3,High School,Skilled Manual,0,2
1085.5025,33,1989-02-01,133,2017-10-26,S,75001-100000,F,0,"Bachelors ",Professional,1,3
1306.7464,60,1961-07-04,133,2017-10-26,M,25001-50000,F,5,High School,Professional,0,4
2049.0964,32,1989-10-07,133,2017-10-25,S,25001-50000,M,0,Partial College,Clerical,0,1
1537.0000,50,1971-12-03,133,2017-10-25,M,greater than 100000,M,3,High School,Professional,1,4
2375.0818,40,1981-04-21,133,2017-10-25,S,75001-100000,F,0,"Bachelors ",Professional,0,0
2443.3500,46,1975-07-15,133,2017-10-25,M,50001-75000,F,1,Partial College,Skilled Manual,1,1
1146.4925,33,1988-04-09,133,2017-10-25,S,75001-100000,F,0,"Bachelors ",Professional,0,3
4740.7618,37,1984-09-06,133,2017-10-25,S,greater than 100000,M,1,Graduate Degree,Management,1,1
1306.7464,42,1980-01-25,133,2017-10-25,S,50001-75000,F,0,Graduate Degree,Professional,0,1
1412.0750,36,1985-09-10,133,2017-10-24,M,25001-50000,F,0,Graduate Degree,Clerical,1,0
348.9536,50,1971-05-25,133,2017-10-24,S,50001-75000,M,2,High School,Skilled Manual,0,2
2181.5650,28,1993-07-17,133,2017-10-24,S,25001-50000,M,0,High School,Skilled Manual,0,2
2607.6408,39,1982-06-20,133,2017-10-24,S,50001-75000,F,5,"Bachelors ",Professional,1,3
2408.3600,48,1973-05-13,133,2017-10-24,M,75001-100000,F,2,"Bachelors ",Management,0,1
2837.9600,36,1985-08-11,133,2017-10-24,S,25001-50000,F,2,Partial College,Clerical,1,0
1120.4882,50,1971-06-06,133,2017-10-24,M,50001-75000,F,2,High School,Professional,0,2
782.9900,37,1985-03-08,133,2017-10-24,M,25001-50000,M,1,"Bachelors ",Skilled Manual,1,0
3496.8304,53,1968-07-06,133,2017-10-24,M,25001-50000,F,3,Partial College,Skilled Manual,0,2
946.9800,45,1976-08-10,134,2017-10-23,S,0-25000,M,1,Partial College,Manual,0,0
1412.0750,39,1983-02-10,134,2017-10-23,S,0-25000,M,1,Partial College,Manual,0,0
9.0882,52,1970-03-03,134,2017-10-23,S,75001-100000,M,2,High School,Skilled Manual,0,2
381.6208,51,1970-04-11,134,2017-10-23,M,75001-100000,M,2,High School,Skilled Manual,0,2
578.9818,56,1965-11-03,134,2017-10-23,M,25001-50000,F,3,Partial College,Clerical,0,2
64.0782,36,1985-05-13,134,2017-10-23,M,75001-100000,F,2,"Bachelors ",Professional,1,0
1000.4350,53,1969-01-12,134,2017-10-23,M,75001-100000,M,3,High School,Professional,0,2
552.9775,45,1977-01-18,134,2017-10-22,M,50001-75000,M,1,"Bachelors ",Professional,1,1
513.4475,41,1980-10-23,134,2017-10-22,S,25001-50000,M,2,Partial College,Clerical,1,2
557.4925,34,1987-06-13,134,2017-10-22,M,50001-75000,F,0,Partial College,Skilled Manual,1,2
708.4900,54,1967-06-28,134,2017-10-22,M,50001-75000,F,3,High School,Professional,1,2
1390.0950,46,1975-12-29,134,2017-10-22,S,0-25000,M,1,Partial College,Manual,0,0
81.4000,39,1982-06-11,134,2017-10-22,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
742.3482,41,1980-06-26,134,2017-10-22,S,25001-50000,F,3,"Bachelors ",Skilled Manual,1,2
2319.9925,70,1951-11-09,134,2017-10-21,M,50001-75000,F,4,Graduate Degree,Management,1,2
1412.0750,48,1974-03-05,134,2017-10-21,M,25001-50000,F,3,Graduate Degree,Clerical,1,0
2328.9925,54,1968-03-06,134,2017-10-21,S,75001-100000,F,3,Partial College,Professional,1,1
120.0550,32,1989-04-25,134,2017-10-21,S,greater than 100000,M,0,Partial College,Management,0,3
2071.4192,61,1960-10-03,134,2017-10-21,M,25001-50000,M,5,Partial High School,Skilled Manual,1,3
4679.0404,41,1980-09-24,134,2017-10-21,S,50001-75000,F,0,"Bachelors ",Professional,0,1
1438.4208,53,1968-12-19,134,2017-10-21,M,25001-50000,M,3,Partial College,Skilled Manual,0,2
2443.3500,66,1955-05-23,134,2017-10-21,M,25001-50000,F,2,"Bachelors ",Management,1,2
4678.0518,41,1980-05-04,134,2017-10-21,S,50001-75000,F,0,"Bachelors ",Professional,0,1
2049.0964,37,1984-05-27,134,2017-10-21,S,0-25000,M,2,High School,Manual,1,0
535.9925,38,1983-11-20,134,2017-10-20,M,50001-75000,M,2,"Bachelors ",Skilled Manual,1,1
967.9900,48,1973-06-17,134,2017-10-20,M,25001-50000,M,1,"Bachelors ",Clerical,1,0
2614.4750,40,1982-02-09,134,2017-10-20,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
1666.0000,36,1985-05-07,134,2017-10-20,S,0-25000,M,0,Partial College,Manual,0,1
170.3950,70,1951-11-11,134,2017-10-20,S,25001-50000,M,2,Graduate Degree,Management,1,2
413.4650,39,1983-02-22,134,2017-10-20,S,0-25000,F,2,High School,Manual,1,1
774.4875,35,1986-04-05,134,2017-10-20,S,0-25000,F,0,Partial High School,Manual,0,2
2181.5650,44,1977-05-12,134,2017-10-20,M,50001-75000,F,1,Partial College,Skilled Manual,1,1
4698.0318,35,1986-09-07,134,2017-10-20,M,greater than 100000,F,0,Partial High School,Professional,1,4
1538.9700,54,1967-04-15,134,2017-10-19,M,50001-75000,M,5,Partial College,Professional,1,2
1099.4900,65,1956-08-15,134,2017-10-19,S,25001-50000,M,2,"Bachelors ",Management,0,2
428.4750,55,1966-08-11,134,2017-10-19,S,0-25000,M,3,Partial College,Manual,1,2
263.5608,50,1971-08-27,134,2017-10-19,S,50001-75000,F,3,Partial College,Professional,1,2
928.6064,38,1983-11-27,134,2017-10-19,M,25001-50000,M,0,Graduate Degree,Clerical,1,0
3539.8318,39,1983-03-13,134,2017-10-19,M,50001-75000,M,2,"Bachelors ",Professional,1,1
2330.0804,37,1984-10-15,134,2017-10-19,S,75001-100000,F,1,Graduate Degree,Management,1,0
4744.0404,35,1986-10-18,134,2017-10-19,M,greater than 100000,M,0,Partial High School,Professional,1,4
2071.4192,40,1981-10-09,134,2017-10-19,S,50001-75000,F,4,Graduate Degree,Professional,1,0
275.7650,50,1971-06-09,134,2017-10-19,S,75001-100000,M,2,High School,Skilled Manual,0,2
1509.4492,60,1961-07-09,134,2017-10-19,S,25001-50000,F,2,Partial College,Clerical,1,2
261.7850,40,1981-10-27,134,2017-10-19,M,75001-100000,M,2,"Bachelors ",Professional,1,0
13.5000,55,1966-11-12,134,2017-10-18,M,50001-75000,F,2,Partial College,Professional,1,2
507.9818,60,1962-03-09,134,2017-10-18,M,25001-50000,M,2,Partial College,Clerical,0,2
2375.0804,37,1984-05-12,134,2017-10-18,M,75001-100000,F,1,Graduate Degree,Management,0,0
2408.0704,37,1984-08-16,134,2017-10-18,S,75001-100000,M,3,Graduate Degree,Professional,0,0
2389.0618,60,1961-04-18,134,2017-10-18,S,50001-75000,M,5,"Bachelors ",Management,1,3
1306.7464,39,1982-09-04,134,2017-10-18,M,25001-50000,F,2,"Bachelors ",Skilled Manual,1,1
4761.0918,36,1985-09-02,134,2017-10-18,M,75001-100000,M,5,Graduate Degree,Management,1,2
2272.6700,35,1986-05-19,134,2017-10-17,S,25001-50000,F,2,Partial College,Clerical,1,1
56.4900,55,1966-04-21,134,2017-10-17,M,50001-75000,F,2,Partial College,Professional,1,2
369.9636,36,1985-04-08,134,2017-10-17,S,75001-100000,M,2,Graduate Degree,Professional,0,0
531.0000,42,1979-06-24,134,2017-10-17,M,25001-50000,M,2,Partial College,Manual,0,0
719.5000,40,1982-03-12,134,2017-10-17,S,0-25000,M,3,Partial High School,Manual,1,1
1576.9900,54,1967-09-03,134,2017-10-17,M,50001-75000,F,4,Partial College,Professional,0,2
1572.0000,55,1966-04-26,134,2017-10-16,S,greater than 100000,F,4,Partial College,Professional,1,2
940.9700,47,1974-04-17,134,2017-10-16,S,25001-50000,F,3,Graduate Degree,Clerical,1,0
2349.0818,60,1962-02-23,134,2017-10-16,S,50001-75000,M,2,"Bachelors ",Management,0,1
1512.4008,37,1984-04-22,134,2017-10-16,S,0-25000,F,2,High School,Manual,1,0
699.5000,56,1965-07-01,134,2017-10-16,M,50001-75000,M,2,Partial College,Professional,1,1
2071.4192,55,1966-04-27,134,2017-10-16,S,0-25000,F,3,Partial College,Manual,0,2
2300.9675,51,1970-07-24,134,2017-10-16,S,75001-100000,F,2,Partial High School,Skilled Manual,1,2
798.8100,56,1965-07-01,134,2017-10-16,M,50001-75000,F,2,Partial College,Professional,1,1
1694.9775,45,1976-11-19,134,2017-10-16,M,50001-75000,F,1,Partial College,Skilled Manual,1,1
108.3800,52,1969-05-07,134,2017-10-15,S,50001-75000,F,3,High School,Professional,1,0
2435.3975,51,1971-01-25,134,2017-10-15,S,75001-100000,M,2,High School,Skilled Manual,0,2
149.0350,33,1988-10-13,134,2017-10-15,M,75001-100000,F,0,"Bachelors ",Professional,1,3
530.9975,38,1983-04-19,134,2017-10-15,M,25001-50000,F,1,"Bachelors ",Clerical,1,0
3069.3718,36,1985-04-23,134,2017-10-15,M,25001-50000,F,0,Graduate Degree,Clerical,1,0
471.5850,66,1955-08-13,134,2017-10-15,M,25001-50000,M,2,"Bachelors ",Management,1,2
4670.0204,38,1984-01-14,134,2017-10-14,M,greater than 100000,M,0,"Bachelors ",Management,1,4
1903.3600,40,1981-10-23,134,2017-10-14,M,25001-50000,M,1,"Bachelors ",Skilled Manual,1,2
1903.3600,54,1967-11-06,134,2017-10-14,M,25001-50000,F,3,High School,Skilled Manual,1,2
713.3800,47,1975-02-19,134,2017-10-14,S,50001-75000,F,1,Partial College,Skilled Manual,1,1
535.9900,57,1964-05-02,134,2017-10-14,M,25001-50000,F,3,Partial College,Clerical,0,2
1586.9700,51,1970-12-09,134,2017-10-14,M,greater than 100000,F,3,Partial College,Professional,1,4
2408.3575,50,1972-03-28,134,2017-10-13,S,50001-75000,F,2,High School,Professional,1,2
1085.5000,49,1972-08-26,134,2017-10-13,M,50001-75000,M,1,Partial College,Skilled Manual,1,1
3541.8704,47,1974-09-16,134,2017-10-13,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
1506.4292,59,1962-11-19,134,2017-10-13,M,25001-50000,M,2,Partial College,Clerical,0,2
515.5000,54,1967-05-03,134,2017-10-13,M,25001-50000,M,3,High School,Skilled Manual,1,2
2349.0818,40,1981-04-09,134,2017-10-13,M,50001-75000,F,4,Graduate Degree,Professional,1,0
350.7650,38,1983-08-05,134,2017-10-13,S,50001-75000,M,0,"Bachelors ",Professional,0,1
737.4825,27,1994-04-24,134,2017-10-13,M,25001-50000,F,0,High School,Skilled Manual,1,2
1665.9975,64,1957-06-17,134,2017-10-13,S,25001-50000,M,2,Graduate Degree,Management,1,1
1616.5750,39,1982-09-22,134,2017-10-13,S,0-25000,M,3,Partial High School,Manual,1,1
2382.9700,42,1980-02-22,134,2017-10-13,S,75001-100000,M,5,Partial College,Professional,1,3
2071.4192,57,1965-02-01,134,2017-10-13,M,25001-50000,M,2,"Bachelors ",Management,0,2
4746.7504,52,1969-11-27,134,2017-10-13,S,75001-100000,M,2,Partial College,Skilled Manual,0,2
